,DPMP,mort_1998,mort_1999,mort_2000,mort_2001,mort_2002,mort_2003,mort_2004,mort_2005,mort_2006,mort_2007,mort_2008,mort_2009,mort_2010,mort_2011,mort_2012,mort_2013,mort_2014,mort_2015,mort_2016,mort_2017,mort_2018,TAE_1998,TAE_1999,TAE_2000,TAE_2001,TAE_2002,TAE_2003,TAE_2004,TAE_2005,TAE_2006,TAE_2007,TAE_2008,TAE_2009,TAE_2010,TAE_2011,TAE_2012,TAE_2013,TAE_2014,TAE_2015,TAE_2016,TAE_2017,TAE_2018,MPIO
58,05360,12.0,18.0,8.0,14.0,10.0,10.0,18.0,19.0,15.0,12.0,10.0,16.0,21.0,11.0,16.0,14.0,17.0,16.0,23.0,28.0,25.0,13.362053383457393,20.80259238301316,8.848187177932324,13.03021902707173,9.478230064773532,9.854034093084355,16.82579586643112,16.26390429152049,12.524169847825187,9.889631147102806,7.482754223864719,12.572814096999984,16.21556127752699,7.85668970491403,11.010857198832806,9.293611883769161,10.463341516879051,9.689807279941462,13.30602154970435,15.046576471970914,13.29252212948415,Itagüí
59,05361,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,13.984374999999998,11.615384615384617,0.0,0.0,0.0,0.0,19.34426652892562,0.0,29.17884239881338,7.383720930232559,0.0,0.0,0.0,0.0,11.020066889632105,0.0,18.766222062004324,Ituango
60,05364,2.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,4.0,1.0,0.0,1.0,34.40951470236672,0.0,0.0,17.064220183486242,30.496562261268146,0.0,14.832214765100671,20.247594793435198,0.0,0.0,0.0,4.471830985915493,0.0,9.1,17.23269516874168,0.0,10.340909090909092,47.54208131266411,14.875846501128667,0.0,8.222222222222221,Jardín
61,05368,1.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,16.014492753623188,31.97711128650355,0.0,25.32207739188756,0.0,27.55113944090322,0.0,26.73195010018745,0.0,0.0,13.641975308641975,36.194083694083695,12.701149425287356,0.0,19.67677573822825,10.091324200913242,0.0,10.247747747747747,24.589629442908812,0.0,0.0,Jericó
62,05376,1.0,6.0,0.0,1.0,0.0,3.0,1.0,3.0,3.0,3.0,7.0,3.0,2.0,3.0,5.0,3.0,1.0,4.0,4.0,4.0,7.0,6.461988304093568,39.00383087170927,0.0,5.1123595505617985,0.0,12.976997315167228,5.483870967741935,13.939879897650743,11.894017972216428,13.479410795249471,26.507263385185542,12.011069409655073,6.892906210050023,10.237510380163855,14.9496501806548,9.989221080391133,2.5764439411098525,11.068971493606645,10.643369896189705,9.949209245724058,15.310742091999913,La ceja
63,05380,4.0,0.0,3.0,2.0,2.0,1.0,4.0,7.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,6.0,1.0,6.0,18.395721068631133,0.0,16.214332445965262,9.411532265418401,8.714005275235554,3.469945355191257,13.369239354233997,26.49141354354616,8.892402483035175,8.427831562377017,2.818897637795276,7.250126225812645,6.477921095237438,8.025548451328568,7.469867261441534,7.7609302189029625,10.00690553848203,4.36785100358079,14.206123988687622,2.6161790017211706,12.629588726332106,La estrella
64,05390,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,58.19209039548022,0.0,21.963636363636365,0.0,0.0,39.56521739130435,0.0,70.26449275362319,30.4,0.0,42.763694106405104,0.0,0.0,0.0,24.006309148264986,36.4,0.0,0.0,La pintada
65,05400,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,14.592391304347828,0.0,0.0,0.0,0.0,13.226744186046512,0.0,0.0,13.238434163701067,10.848153214774282,22.703785204299713,10.364464692482914,0.0,0.0,8.564593301435409,0.0,7.559523809523808,8.266666666666667,17.916666666666664,14.893617021276595,La unión
66,05411,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,22.282157676348547,0.0,0.0,24.918032786885245,25.282392026578073,18.358662613981764,0.0,0.0,0.0,0.0,0.0,36.11677565728013,35.34883720930233,18.57142857142857,0.0,31.1253398197167,0.0,15.268456375838925,Liborina
67,05425,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.75,0.0,0.0,0.0,28.396946564885496,0.0,0.0,21.71428571428571,0.0,23.846153846153847,0.0,0.0,0.0,23.096446700507613,0.0,0.0,0.0,0.0,0.0,Maceo
68,05440,0.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,1.0,0.0,2.0,2.0,5.0,0.0,2.0,2.0,5.0,0.0,14.167532448312098,12.67962962962963,10.566379316568838,0.0,5.027624309392265,4.635036496350365,0.0,4.527363184079602,3.6918604651162794,5.085910652920962,13.873575911911379,4.550898203592814,0.0,6.9688127785628176,6.973265258242187,15.457692200589388,0.0,5.600138420007642,5.7878132029332425,13.59400301652915,Marinilla
69,05467,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28.412698412698415,26.26086956521739,21.71428571428571,28.33333333333333,0.0,26.323529411764707,53.04672108077681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.408450704225352,0.0,0.0,0.0,Montebello
70,05475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Murindó
71,05480,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.916666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.52760736196319,0.0,Mutatá
72,05483,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.527272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.19302949061662,0.0,0.0,16.545454545454547,0.0,12.211538461538462,0.0,0.0,0.0,0.0,Nariño
73,05490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.581395348837209,9.381443298969073,0.0,24.92784023281224,9.87012987012987,28.26046525761633,0.0,5.94229035166817,0.0,6.690647482014389,6.231155778894473,Necoclí
74,05495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.615114235500878,0.0,0.0,0.0,0.0,Nechí
75,05501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.75,0.0,0.0,0.0,0.0,0.0,Olaya
76,05541,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,37.549937536251285,0.0,0.0,0.0,11.234567901234568,0.0,22.612403100775197,0.0,0.0,0.0,0.0,8.531073446327685,0.0,0.0,0.0,0.0,0.0,7.86476868327402,0.0,15.91285403050109,Peñol
77,05543,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.52212389380531,36.54320987654321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.678571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Peque
78,05576,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,48.202838827838825,0.0,24.86338797814208,0.0,0.0,26.309523809523807,0.0,21.980676328502412,0.0,0.0,0.0,0.0,0.0,18.415841584158418,0.0,20.827586206896555,0.0,0.0,Pueblorrico
79,05579,4.0,2.0,4.0,4.0,2.0,3.0,4.0,3.0,5.0,6.0,2.0,2.0,1.0,3.0,1.0,1.0,4.0,0.0,4.0,2.0,0.0,30.958295863309353,11.296231302162667,28.660546859755986,33.71912749921221,15.358756454388983,21.624382590026606,30.94001606946197,21.806293687423683,29.83785565464182,40.19027677019642,13.03384484228474,12.375140624321917,5.142671854734111,18.208879166538456,5.056497175141243,6.940639269406392,23.054303563831322,0.0,19.13770638302079,10.277777777777779,0.0,Puerto berrío
80,05585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.08695652173913,0.0,19.48717948717949,0.0,0.0,11.84313725490196,0.0,0.0,0.0,11.210855949895615,13.818181818181818,11.210855949895615,Puerto nare
81,05591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.79861111111111,0.0,0.0,0.0,17.71428571428572,0.0,0.0,12.326530612244898,29.284584635692315,27.04497620049866,Puerto triunfo
82,05604,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0,0.0,1.0,0.0,16.789667896678967,0.0,0.0,8.492268041237114,0.0,0.0,12.959183673469386,0.0,0.0,0.0,0.0,0.0,0.0,7.63590391908976,8.466666666666667,40.612986593442095,0.0,19.896379577967025,0.0,9.393939393939394,0.0,Remedios
83,05607,0.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,0.0,16.170212765957444,32.02521313259568,23.49500483403158,0.0,0.0,20.237217467632213,0.0,0.0,0.0,10.044150110375275,0.0,8.248847926267281,0.0,0.0,0.0,0.0,22.246847135111075,5.88469184890656,12.896295843894098,12.451987918621658,Retiro
84,05615,2.0,1.0,4.0,3.0,1.0,7.0,2.0,5.0,5.0,3.0,2.0,3.0,3.0,6.0,8.0,6.0,8.0,5.0,9.0,15.0,7.0,5.933923631097459,3.070175438596491,8.501142292168788,6.361132951890175,1.609273013729462,16.108095411082992,3.700043372023531,11.958214893387368,10.690865853414126,6.3564088467881765,4.231978781850905,5.587228305674907,4.95631828566603,11.662088120495607,12.741205054497215,9.29882381119498,10.564570161251652,7.010688251304865,10.941240880830037,18.359470558544626,8.158236413700491,Rionegro
85,05628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.714859437751002,0.0,0.0,32.34042553191489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,Sabanalarga
86,05631,1.0,3.0,1.0,3.0,4.0,3.0,5.0,2.0,4.0,4.0,4.0,6.0,11.0,1.0,2.0,3.0,4.0,11.0,8.0,11.0,8.0,5.467625899280575,13.271244710562664,5.166666666666666,13.616620360770977,12.09206510074598,10.218422749607186,18.294189373923594,6.107025067279972,13.321160877876217,11.946697555617217,11.939371982597738,14.025950459023546,27.972030017936955,2.383087764253683,4.852212276065979,7.335606920113584,8.398252373480556,21.84920913718154,16.833753423477315,20.23578940660902,13.023183807632371,Sabaneta
87,05642,0.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,10.084626234132582,0.0,25.037432356163475,10.499265785609397,40.961152072351936,0.0,11.56957928802589,10.31298904538341,0.0,14.36893203883495,23.822069163438083,0.0,0.0,19.732323232323232,18.89726483588465,0.0,10.000000000000002,11.938405797101447,10.833333333333332,Salgar
88,05647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.22222222222223,38.629441624365484,0.0,0.0,19.242424242424246,0.0,0.0,28.56382978723404,36.09756097560975,0.0,0.0,0.0,0.0,32.66094420600859,San andrés de cuerquía
89,05649,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,12.542372881355933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.572107765451666,0.0,10.533807829181494,0.0,10.647482014388489,0.0,0.0,13.421588594704684,12.609603340292274,11.176470588235293,San carlos
90,05652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.52777777777777,0.0,San francisco
91,05656,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.262295081967213,0.0,17.471264367816094,12.457466918714555,0.0,0.0,0.0,0.0,0.0,15.630252100840337,0.0,18.737104388879175,0.0,0.0,0.0,0.0,7.134831460674158,0.0,San jerónimo
92,05658,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.5,0.0,0.0,0.0,0.0,0.0,0.0,174.48058252427182,61.724137931034484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San josé de la montaña
93,05659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San juan de urabá
94,05660,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,25.833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.977611940298505,0.0,18.058252427184467,27.661474164133736,33.90916961258206,0.0,0.0,0.0,0.0,San luis
95,05664,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,13.981481481481481,0.0,0.0,0.0,0.0,18.146341463414636,0.0,0.0,9.62043795620438,0.0,12.745098039215685,11.460957178841308,10.052840158520477,0.0,0.0,0.0,7.542134831460674,0.0,17.813004060292563,San pedro de los milagros
96,05665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,12.916666666666668,0.0,0.0,0.0,0.0,16.273196212255236,0.0,7.064327485380116,9.456869009584665,0.0,7.276422764227642,7.750000000000001,San pedro de urabá
97,05667,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.084928229665074,0.0,0.0,0.0,11.40138408304498,9.680851063829786,0.0,0.0,10.133333333333335,12.63888888888889,0.0,0.0,0.0,0.0,0.0,0.0,10.17897091722595,0.0,0.0,San rafael
98,05670,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9.939668174962293,0.0,0.0,10.652557319223986,12.068965517241379,0.0,0.0,0.0,22.922243136236776,10.555555555555557,12.181069958847738,0.0,0.0,0.0,9.56298200514139,0.0,0.0,0.0,0.0,7.391304347826086,San roque
99,05674,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,10.361635220125786,0.0,21.155200807226965,0.0,11.016949152542372,0.0,0.0,0.0,0.0,7.809187279151944,7.872340425531914,0.0,0.0,8.08695652173913,8.354080221300139,0.0,0.0,0.0,15.043570372146938,0.0,0.0,San vicente ferrer
100,05679,2.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,3.0,14.885393924271725,0.0,0.0,0.0,19.275204754656812,0.0,0.0,5.920934411500449,0.0,4.379310344827586,0.0,0.0,0.0,5.644859813084113,4.840425531914893,7.39618406285073,4.876441515650741,0.0,11.257861635220127,9.93240198287517,15.534093449586408,Santa bárbara
101,05686,0.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,8.03191489361702,6.038851351351352,0.0,22.28217263917061,10.508474576271187,0.0,8.377535101404057,5.780701754385965,0.0,8.104575163398694,0.0,15.491559734874455,7.3809523809523805,17.419753199352357,13.391880312188796,5.136054421768708,0.0,0.0,0.0,6.244725738396624,Santa rosa de osos
102,05690,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,15.999999999999998,0.0,0.0,14.519230769230768,0.0,0.0,17.078651685393258,0.0,13.286290322580644,0.0,14.932432432432433,0.0,0.0,0.0,0.0,13.576642335766424,0.0,0.0,0.0,11.884984025559106,0.0,Santo domingo
103,05697,3.0,1.0,3.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,4.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,3.0,18.379896731514563,9.045725646123259,25.57776644991948,0.0,7.437673130193906,13.298644292910478,0.0,6.401074306177261,6.105769230769231,12.159814707585408,0.0,25.710694213105015,5.914149443561209,11.08291822332918,11.498946686112461,0.0,10.593714642425189,11.407382246376809,12.29578675838349,0.0,14.59670399020052,El santuario
104,05736,0.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,0.0,0.0,28.25399573019445,11.049382716049383,12.674094707520892,24.731297282151864,0.0,7.374847374847374,16.92160826594789,6.758436944937833,32.405049484970874,10.882352941176471,14.505675166692114,14.895178764897075,11.570680628272253,5.730550284629981,5.824295010845987,6.232876712328768,28.812608609697012,5.37,10.783016443987666,Segovia
105,05756,1.0,3.0,4.0,3.0,1.0,2.0,2.0,5.0,2.0,1.0,3.0,3.0,4.0,2.0,3.0,1.0,1.0,2.0,2.0,4.0,4.0,4.51959544879899,18.55501204489585,24.2121459003344,19.236729101476698,5.723270440251573,12.595182779384572,12.189959501795673,29.940244533637262,11.985018726591761,4.527363184079602,14.315748603621287,13.940880310883228,21.735077212960928,11.248424748767622,16.791039294895334,5.054347826086957,4.940239043824701,9.71328876468681,9.445651453931244,16.625042556536012,17.964950024651518,Sonsón
106,05761,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.22356495468278,0.0,0.0,14.95821727019499,0.0,15.066225165562914,0.0,0.0,0.0,12.333333333333336,0.0,0.0,24.491475602586718,16.9021270480023,0.0,0.0,Sopetrán
107,05789,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,12.63888888888889,10.340909090909092,0.0,9.921875,9.382716049382715,0.0,0.0,11.005917159763314,9.48201438848921,0.0,9.619450317124736,10.459363957597173,10.264797507788161,9.278033794162827,0.0,0.0,8.007246376811594,0.0,7.366666666666667,8.617424242424242,0.0,Támesis
108,05790,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,23.82198952879581,0.0,12.158671586715865,0.0,0.0,0.0,21.383948008488968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.435811860183858,0.0,8.856304985337243,13.393939393939393,0.0,11.003717472118957,Tarazá
109,05792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.08641975308642,0.0,0.0,Tarso
110,05809,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,15.423728813559322,0.0,30.474295190713104,0.0,14.916666666666668,0.0,0.0,0.0,14.174454828660437,0.0,15.2,0.0,0.0,13.313253012048195,7.650602409638555,24.88286152558918,22.84345047923323,0.0,34.68811188811189,0.0,0.0,Titiribí
111,05819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.957671957671955,0.0,0.0,0.0,78.76470588235296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Toledo
112,05837,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,2.0,5.0,3.0,4.0,3.0,8.0,2.0,3.0,2.0,10.0,9.0,6.048780487804878,2.6986076986076983,2.1785714285714284,9.621412979641445,5.3132356507968215,2.181873664937443,6.873954011115677,4.50909090909091,6.513517206930837,6.768292617464075,5.39625492965644,13.770208785139186,6.20253377745723,12.895991645311069,8.91076554727892,19.42241831807451,4.582396745578846,7.2119220515092275,3.319596904578105,19.245572812265575,19.122133436342487,Turbo
113,05842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.862068965517242,0.0,0.0,Uramita
114,05847,1.0,2.0,0.0,2.0,1.0,2.0,2.0,0.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,7.930204572803851,19.98104671068721,0.0,20.000000000000004,7.281767955801106,16.66116077880784,15.23539118617744,0.0,8.617424242424242,15.339254497877286,0.0,11.605563897230564,6.10738255033557,14.300932090545942,0.0,7.875647668393783,0.0,0.0,21.345588215385092,7.081339712918659,0.0,Urrao
115,05854,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,32.49999999999999,0.0,35.66265060240964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.44554455445545,0.0,0.0,18.78787878787879,0.0,20.136054421768705,0.0,Valdivia
116,05856,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,28.263157894736842,0.0,0.0,0.0,0.0,19.242424242424246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.333617504973,0.0,0.0,0.0,0.0,0.0,Valparaíso
117,05858,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40.94915254237288,0.0,26.0,29.6,0.0,0.0,0.0,0.0,0.0,0.0,23.02083333333333,0.0,37.31618418792817,0.0,0.0,0.0,16.87150837988827,0.0,0.0,Vegachí
118,05861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.131578947368421,0.0,19.999999999999996,0.0,0.0,11.82819383259912,0.0,0.0,0.0,45.092677492250374,0.0,11.81818181818182,Venecia
119,05873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vigía del fuerte
120,05885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.11111111111111,0.0,0.0,0.0,33.21428571428571,0.0,0.0,0.0,0.0,18.676470588235293,0.0,0.0,51.60369984366858,0.0,Yalí
121,05887,0.0,3.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,3.0,2.0,1.0,3.0,3.0,1.0,0.0,24.597981553273186,8.732394366197184,12.787689092306687,14.280000000000001,27.69159260966443,8.199445983379501,13.02751350716467,7.032136105860113,6.107382550335569,0.0,4.832,0.0,15.240413216994693,0.0,15.59242926807056,9.200280158388757,6.08,15.009818280988116,14.122298934282533,4.062499999999999,Yarumal
